PCC,SEPCC,dummies,Hstatistic,developed,undeveloped,Logit,lnobs,citations,firstpub,quadratic,Boone,Ifrecursive,regulation,OLS,reviewed_journal,ownership,Concentration,FE,endogeneity,NPL,Lerner,global,HHI,macro,Zscore,RE,T,DtoD,sampleyear,GMM,someAveraged,profit_volat,profitability,SLS,capitalization
-0.0033696,0.0001848,0,0,0,0,0,0.5947371,0.1576701,0.4210526,0,0,0.0313684,0,0,0.0526316,0,0,0.0526316,0.0526316,0,0.0526316,0,0,0,0.0526316,0,0.1388977,0,0.5263158,0,0,0,0,0,0
-0.00309,0.0001848,0,0,0,0,0,0.5947371,0.1576701,0.4210526,0,0,0.0313684,0,0,0.0526316,0,0,0.0526316,0.0526316,0,0.0526316,0,0,0,0.0526316,0,0.1388977,0,0.5263158,0,0,0,0,0,0
-0.0029952,0.0001865,0,0,0,0,0,0.5937796,0.1576701,0.4210526,0,0,0.0313684,0.0526316,0,0.0526316,0,0,0.0526316,0.0526316,0,0.0526316,0,0,0,0.0526316,0,0.1388977,0,0.5263158,0,0,0,0,0,0
-0.002543,0.0001855,0,0,0,0,0,0.5943836,0.1576701,0.4210526,0,0,0.0313684,0.0526316,0,0.0526316,0,0,0.0526316,0.0526316,0,0.0526316,0,0,0,0.0526316,0,0.1388977,0,0.5263158,0,0,0,0,0,0
-0.0035572,0.0001886,0,0,0,0,0,0.5925505,0.1576701,0.4210526,0,0,0.0313684,0.0526316,0,0.0526316,0,0,0.0526316,0.0526316,0,0.0526316,0,0,0,0.0526316,0,0.1388977,0,0.5263158,0,0,0,0,0,0
-0.0031126,0.0001849,0,0,0,0,0,0.5947012,0.1576701,0.4210526,0,0,0.0313684,0.0526316,0,0.0526316,0,0,0.0526316,0.0526316,0,0.0526316,0,0,0,0.0526316,0,0.1388977,0,0.5263158,0,0,0,0,0,0
-0.0028454,0.0001889,0,0,0,0,0,0.5924771,0.1576701,0.4210526,0,0,0.0313684,0.0526316,0,0.0526316,0,0,0.0526316,0.0526316,0,0.0526316,0,0,0,0.0526316,0,0.1388977,0,0.5263158,0,0,0,0,0,0
-0.0033999,0.0001887,0,0,0,0,0,0.5925152,0.1576701,0.4210526,0,0,0.0313684,0.0526316,0,0.0526316,0,0,0.0526316,0.0526316,0,0.0526316,0,0,0,0.0526316,0,0.1388977,0,0.5263158,0,0,0,0,0,0
-0.0043611,0.0001891,0,0,0,0,0,0.5921648,0.1576701,0.4210526,0,0,0.0313684,0.0526316,0,0.0526316,0,0,0.0526316,0.0526316,0,0.0526316,0,0,0,0.0526316,0,0.1388977,0,0.5263158,0,0,0,0,0,0
-0.0037805,0.0001847,0,0,0,0,0,0.5947364,0.1576701,0.4210526,0,0,0.0313684,0,0,0.0526316,0,0,0.0526316,0.0526316,0,0.0526316,0,0,0,0.0526316,0,0.1388977,0,0.5263158,0,0,0,0,0,0
