PCC,SEPCC,dummies,Hstatistic,developed,undeveloped,Logit,lnobs,citations,firstpub,quadratic,Boone,Ifrecursive,regulation,OLS,reviewed_journal,ownership,Concentration,FE,endogeneity,NPL,Lerner,global,HHI,macro,Zscore,RE,T,DtoD,sampleyear,GMM,someAveraged,profit_volat,profitability,SLS,capitalization
-0.0026646,0.0011894,0.0285714,0,0,0,0.0285714,0.181404,0.0113717,0,0,0,0.0008286,0.0285714,0,0,0,0.0285714,0,0,0,0,0.0285714,0,0.0285714,0,0,0.0792168,0,0,0,0,0,0,0,0
-0.0022082,0.0010367,0.0285714,0,0,0,0.0285714,0.1893348,0.0113717,0,0,0,0.0008286,0.0285714,0,0,0,0.0285714,0,0,0,0,0.0285714,0,0.0285714,0,0,0.0792168,0,0,0,0,0,0,0,0
-0.0024683,0.0010868,0.0285714,0,0,0,0.0285714,0.1865965,0.0113717,0,0,0,0.0008286,0,0,0,0.0285714,0.0285714,0,0,0,0,0.0285714,0,0.0285714,0,0,0.0792168,0,0,0,0,0,0,0,0
-0.0023301,0.0011539,0.0285714,0,0,0,0.0285714,0.1831948,0.0113717,0,0,0,0.0008286,0,0,0,0.0285714,0.0285714,0,0,0,0,0.0285714,0,0.0285714,0,0,0.0792168,0,0,0,0,0,0,0,0
-0.0019536,0.0009224,0.0285714,0,0,0,0.0285714,0.1960489,0.0113717,0,0,0,0.0008286,0.0285714,0,0,0,0.0285714,0,0,0,0,0.0285714,0,0.0285714,0,0,0.0792168,0,0,0,0,0,0,0,0
-0.001924,0.0009225,0.0285714,0,0,0,0.0285714,0.1960489,0.0113717,0,0,0,0.0008286,0.0285714,0,0,0,0.0285714,0,0,0,0,0.0285714,0,0.0285714,0,0,0.0792168,0,0,0,0,0,0,0,0
-0.0018479,0.0009066,0.0285714,0,0,0,0.0285714,0.1970484,0.0113717,0,0,0,0.0008286,0.0285714,0,0,0,0.0285714,0,0,0,0,0.0285714,0,0.0285714,0,0,0.0792168,0,0,0,0,0,0,0,0
-0.0017286,0.0011811,0.0285714,0,0,0,0.0285714,0.1819482,0.0113717,0,0,0,0.0008286,0.0285714,0,0,0,0.0285714,0,0,0,0,0.0285714,0,0.0285714,0,0,0.0792168,0,0,0,0,0,0,0,0
-0.0020352,0.001029,0.0285714,0,0,0,0.0285714,0.1897853,0.0113717,0,0,0,0.0008286,0.0285714,0,0,0,0.0285714,0,0,0,0,0.0285714,0,0.0285714,0,0,0.0792168,0,0,0,0,0,0,0,0
-0.002396,0.001087,0.0285714,0,0,0,0.0285714,0.1865965,0.0113717,0,0,0,0.0008286,0.0285714,0,0,0.0285714,0.0285714,0,0,0,0,0.0285714,0,0.0285714,0,0,0.0792168,0,0,0,0,0,0,0,0
-0.0022564,0.0009057,0.0285714,0,0,0,0.0285714,0.1970484,0.0113717,0,0,0,0.0008286,0,0,0,0,0.0285714,0,0,0,0,0.0285714,0,0.0285714,0,0,0.0792168,0,0,0,0,0,0,0,0
-0.0027403,0.0009043,0.0285714,0,0,0,0.0285714,0.1970484,0.0113717,0,0,0,0.0008286,0,0,0,0,0.0285714,0,0,0,0,0.0285714,0,0.0285714,0,0,0.0792168,0,0,0,0,0,0,0,0
-0.0029442,0.0009037,0.0285714,0,0,0,0.0285714,0.1970484,0.0113717,0,0,0,0.0008286,0,0,0,0,0.0285714,0,0,0,0,0.0285714,0,0.0285714,0,0,0.0792168,0,0,0,0,0,0,0,0
-0.0030201,0.0009034,0.0285714,0,0,0,0.0285714,0.1970484,0.0113717,0,0,0,0.0008286,0,0,0,0,0.0285714,0,0,0,0,0.0285714,0,0.0285714,0,0,0.0792168,0,0,0,0,0,0,0,0
-0.0030179,0.0009034,0.0285714,0,0,0,0.0285714,0.1970484,0.0113717,0,0,0,0.0008286,0,0,0,0,0.0285714,0,0,0,0,0.0285714,0,0.0285714,0,0,0.0792168,0,0,0,0,0,0,0,0
-0.0016834,0.0009069,0.0285714,0,0,0,0.0285714,0.1970484,0.0113717,0,0,0,0.0008286,0,0,0,0,0.0285714,0,0,0,0,0.0285714,0,0.0285714,0,0,0.0792168,0,0,0,0,0,0,0,0
4.36E-06,0.0009085,0.0285714,0,0,0,0.0285714,0.1970484,0.0113717,0,0.0285714,0,0.0008286,0,0,0,0,0.0285714,0,0,0,0,0.0285714,0,0.0285714,0,0,0.0792168,0,0,0,0,0,0,0,0
-0.0018065,0.000843,0.0285714,0,0,0,0.0285714,0.2012082,0.0113717,0,0,0,0.0008286,0,0,0,0,0.0285714,0,0,0,0,0.0285714,0,0.0285714,0,0,0.0792168,0,0,0,0,0,0,0,0
-0.0015739,0.0008434,0.0285714,0,0,0,0.0285714,0.2012082,0.0113717,0,0,0,0.0008286,0,0,0,0,0.0285714,0,0,0,0,0.0285714,0,0.0285714,0,0,0.0792168,0,0,0,0,0,0,0,0
-0.0014629,0.0009317,0.0285714,0,0,0,0.0285714,0.1955357,0.0113717,0,0,0,0.0008286,0,0,0,0,0.0285714,0,0,0,0,0.0285714,0,0.0285714,0,0,0.0792168,0,0,0,0,0,0,0,0
-0.0014807,0.0009115,0.0285714,0,0,0,0.0285714,0.1967872,0.0113717,0,0,0,0.0008286,0,0,0,0,0.0285714,0,0,0,0,0.0285714,0,0.0285714,0,0,0.0792168,0,0,0,0,0,0,0,0
-0.0016057,0.0010558,0.0285714,0,0,0,0.0285714,0.1883727,0.0113717,0,0,0,0.0008286,0,0,0,0,0.0285714,0,0,0,0,0.0285714,0,0.0285714,0,0,0.0792168,0,0,0,0,0,0,0,0
-0.0018208,0.0009067,0.0285714,0,0,0,0.0285714,0.1970484,0.0113717,0,0,0,0.0008286,0,0,0,0,0.0285714,0,0,0,0,0.0285714,0,0.0285714,0,0,0.0792168,0,0,0,0,0,0,0,0
-0.0033529,0.0014013,0.0285714,0,0,0,0.0285714,0.1718902,0.0113717,0,0,0,0.0008286,0,0,0,0,0.0285714,0,0,0,0,0.0285714,0,0.0285714,0,0,0.0792168,0,0,0,0,0,0,0,0
-0.0019776,0.0009027,0.0285714,0,0,0,0.0285714,0.1972786,0.0113717,0,0,0,0.0008286,0,0,0,0,0.0285714,0,0,0,0,0.0285714,0,0.0285714,0,0,0.0792168,0,0,0,0,0,0,0,0
-0.0018767,0.0009066,0.0285714,0,0,0,0,0.1970484,0.0113717,0,0,0,0.0008286,0,0,0,0,0.0285714,0,0,0,0,0.0285714,0,0.0285714,0,0.0285714,0.0792168,0,0,0,0,0,0,0,0
-0.0017785,0.0009366,0.0285714,0,0,0,0.0285714,0.1951987,0.0113717,0,0,0,0.0008286,0,0,0,0,0.0285714,0,0,0,0,0.0285714,0,0.0285714,0,0,0.0792168,0,0,0,0,0,0,0,0
-0.0019793,0.0010521,0.0285714,0,0,0,0.0285714,0.1885288,0.0113717,0,0,0,0.0008286,0,0,0,0,0.0285714,0,0,0,0,0.0285714,0,0.0285714,0,0,0.0792168,0,0,0,0,0,0,0,0
-0.0019542,0.0011012,0.0285714,0,0,0.0285714,0.0285714,0.1859222,0.0113717,0,0,0,0.0008286,0,0,0,0,0.0285714,0,0,0,0,0.0285714,0,0.0285714,0,0,0.0792168,0,0,0,0,0,0,0,0
-0.0018026,0.0009076,0.0285714,0,0,0,0.0285714,0.1969906,0.0113717,0,0,0,0.0008286,0,0,0,0,0.0285714,0,0,0,0,0.0285714,0,0.0285714,0,0,0.0792168,0,0,0,0,0,0,0,0
-0.0007481,0.0005417,0.025,0,0,0,0.025,0.1915734,0.0131953,0.225,0,0,0.0065,0,0,0.025,0,0.025,0,0,0,0,0,0,0,0,0,0.092222,0,0,0,0,0,0,0,0
-0.0007846,0.0005417,0.025,0,0,0,0.025,0.1915734,0.0131953,0.225,0,0,0.0065,0,0,0.025,0,0.025,0,0,0,0,0,0,0,0,0,0.092222,0,0,0,0,0,0,0,0
-0.0007792,0.0005417,0.025,0,0,0,0,0.1915734,0.0131953,0.225,0,0,0.0065,0,0,0.025,0,0.025,0,0,0,0,0,0,0,0,0,0.092222,0,0,0,0,0,0,0,0
-0.0007524,0.0005417,0.025,0,0,0,0,0.1915734,0.0131953,0.225,0,0,0.0065,0,0,0.025,0,0.025,0,0,0,0,0,0,0,0,0,0.092222,0,0,0,0,0,0,0,0
-0.000727,0.0005417,0.025,0,0,0,0.025,0.1915734,0.0131953,0.225,0,0,0.0065,0.025,0,0.025,0,0.025,0,0,0,0,0,0,0,0,0,0.092222,0,0,0,0,0,0,0,0
-0.0006705,0.0005453,0.025,0,0,0,0.025,0.1912423,0.0131953,0.225,0,0,0.0065,0.025,0,0.025,0,0.025,0,0,0,0,0.025,0,0,0,0,0.092222,0,0,0,0,0,0,0,0
-0.0022559,0.000564,0,0,0,0,0.025,0.1893768,0.0131953,0.225,0,0,0.0065,0,0,0.025,0,0.025,0,0.025,0,0,0,0,0,0,0,0.091589,0,0,0,0,0,0.025,0,0
-0.0022559,0.000564,0,0,0,0,0,0.1893768,0.0131953,0.225,0,0,0.0065,0,0,0.025,0,0.025,0,0.025,0,0,0,0,0,0,0,0.091589,0,0,0,0,0,0.025,0,0
-0.0020206,0.0005646,0,0,0,0,0.025,0.189364,0.0131953,0.225,0,0,0.0065,0.025,0,0.025,0,0.025,0,0.025,0,0,0.025,0,0,0,0,0.091589,0,0,0,0,0,0.025,0,0
-0.0020206,0.0005646,0,0,0,0,0,0.189364,0.0131953,0.225,0,0,0.0065,0.025,0,0.025,0,0.025,0,0.025,0,0,0.025,0,0,0,0,0.091589,0,0,0,0,0,0.025,0,0
-0.0002682,0.0005663,0,0,0,0,0.025,0.1893768,0.0131953,0.225,0,0,0.0065,0,0,0.025,0,0.025,0,0.025,0,0,0,0,0,0,0,0.091589,0,0,0,0,0,0,0,0
-0.0002682,0.0005663,0,0,0,0,0,0.1893768,0.0131953,0.225,0,0,0.0065,0,0,0.025,0,0.025,0,0.025,0,0,0,0,0,0,0,0.091589,0,0,0,0,0,0,0,0
-3.40E-06,0.0005664,0,0,0,0,0.025,0.189364,0.0131953,0.225,0,0,0.0065,0.025,0,0.025,0,0.025,0,0.025,0,0,0.025,0,0,0,0,0.091589,0,0,0,0,0,0,0,0
-3.40E-06,0.0005664,0,0,0,0,0,0.189364,0.0131953,0.225,0,0,0.0065,0.025,0,0.025,0,0.025,0,0.025,0,0,0.025,0,0,0,0,0.091589,0,0,0,0,0,0,0,0
-0.0143236,0.0004589,0,0,0,0,0,0.1899475,0.0131953,0.225,0,0,0.0065,0,0,0.025,0,0.025,0,0.025,0,0,0.025,0,0,0,0,0.091589,0,0,0.025,0,0,0.025,0,0
-0.0128734,0.000481,0,0,0,0,0,0.1898344,0.0131953,0.225,0,0,0.0065,0,0,0.025,0,0.025,0,0.025,0,0,0.025,0,0,0,0,0.091589,0,0,0.025,0,0,0,0,0
-0.0008028,0.0006542,0.025,0,0,0.025,0.025,0.1821377,0.0131953,0.225,0,0,0.0065,0,0,0.025,0,0.025,0,0,0,0,0,0,0,0,0,0.092222,0,0,0,0,0,0,0,0
-0.0007903,0.0006542,0.025,0,0,0.025,0,0.1821377,0.0131953,0.225,0,0,0.0065,0,0,0.025,0,0.025,0,0,0,0,0,0,0,0,0,0.092222,0,0,0,0,0,0,0,0
-0.0026392,0.0006794,0,0,0,0.025,0.025,0.179992,0.0131953,0.225,0,0,0.0065,0,0,0.025,0,0.025,0,0.025,0,0,0.025,0,0,0,0,0.091589,0,0,0,0,0,0.025,0,0
-0.0026392,0.0006794,0,0,0,0.025,0,0.179992,0.0131953,0.225,0,0,0.0065,0,0,0.025,0,0.025,0,0.025,0,0,0.025,0,0,0,0,0.091589,0,0,0,0,0,0.025,0,0
-0.0021152,0.0006808,0,0,0,0.025,0.025,0.179992,0.0131953,0.225,0,0,0.0065,0.025,0,0.025,0,0.025,0,0.025,0,0,0.025,0,0,0,0,0.091589,0,0,0,0,0,0.025,0,0
-0.0021152,0.0006808,0,0,0,0.025,0,0.179992,0.0131953,0.225,0,0,0.0065,0.025,0,0.025,0,0.025,0,0.025,0,0,0.025,0,0,0,0,0.091589,0,0,0,0,0,0.025,0,0
-0.0001063,0.0006832,0,0,0,0.025,0.025,0.179992,0.0131953,0.225,0,0,0.0065,0,0,0.025,0,0.025,0,0.025,0,0,0.025,0,0,0,0,0.091589,0,0,0,0,0,0,0,0
-0.0001063,0.0006832,0,0,0,0.025,0,0.179992,0.0131953,0.225,0,0,0.0065,0,0,0.025,0,0.025,0,0.025,0,0,0.025,0,0,0,0,0.091589,0,0,0,0,0,0,0,0
-0.0003416,0.0006831,0,0,0,0.025,0.025,0.179992,0.0131953,0.225,0,0,0.0065,0.025,0,0.025,0,0.025,0,0.025,0,0,0.025,0,0,0,0,0.091589,0,0,0,0,0,0,0,0
-0.0003416,0.0006831,0,0,0,0.025,0,0.179992,0.0131953,0.225,0,0,0.0065,0.025,0,0.025,0,0.025,0,0.025,0,0,0.025,0,0,0,0,0.091589,0,0,0,0,0,0,0,0
-0.0134363,0.0005673,0,0,0,0.025,0,0.1807641,0.0131953,0.225,0,0,0.0065,0,0,0.025,0,0.025,0,0.025,0,0,0.025,0,0,0,0,0.091589,0,0,0.025,0,0,0.025,0,0
-0.0091724,0.000632,0,0,0,0.025,0,0.1802705,0.0131953,0.225,0,0,0.0065,0,0,0.025,0,0.025,0,0.025,0,0,0.025,0,0,0,0,0.091589,0,0,0.025,0,0,0,0,0
-0.0008399,0.000966,0.025,0,0,0,0.025,0.1626446,0.0131953,0.225,0,0,0.0065,0,0,0.025,0,0.025,0,0,0,0,0,0,0,0,0,0.092222,0,0,0,0,0,0,0,0
-0.000828,0.000966,0.025,0,0,0,0,0.1626446,0.0131953,0.225,0,0,0.0065,0,0,0.025,0,0.025,0,0,0,0,0,0,0,0,0,0.092222,0,0,0,0,0,0,0,0
-0.0012517,0.001011,0,0,0,0,0.025,0.1603365,0.0131953,0.225,0,0,0.0065,0,0,0.025,0,0.025,0,0.025,0,0,0.025,0,0,0,0,0.091589,0,0,0,0,0,0.025,0,0
-0.0012517,0.001011,0,0,0,0,0,0.1603365,0.0131953,0.225,0,0,0.0065,0,0,0.025,0,0.025,0,0.025,0,0,0.025,0,0,0,0,0.091589,0,0,0,0,0,0.025,0,0
-0.0022868,0.0010105,0,0,0,0,0.025,0.1602132,0.0131953,0.225,0,0,0.0065,0,0,0.025,0,0.025,0,0.025,0,0,0.025,0,0,0,0,0.091589,0,0,0,0,0,0.025,0,0
-0.0022868,0.0010105,0,0,0,0,0,0.1602132,0.0131953,0.225,0,0,0.0065,0,0,0.025,0,0.025,0,0.025,0,0,0.025,0,0,0,0,0.091589,0,0,0,0,0,0.025,0,0
-0.0015155,0.0010104,0,0,0,0,0.025,0.1603365,0.0131953,0.225,0,0,0.0065,0,0,0.025,0,0.025,0,0.025,0,0,0.025,0,0,0,0,0.091589,0,0,0,0,0,0,0,0
-0.0015155,0.0010104,0,0,0,0,0,0.1603365,0.0131953,0.225,0,0,0.0065,0,0,0.025,0,0.025,0,0.025,0,0,0.025,0,0,0,0,0.091589,0,0,0,0,0,0,0,0
-0.0006242,0.0010144,0,0,0,0,0.025,0.1602132,0.0131953,0.225,0,0,0.0065,0,0,0.025,0,0.025,0,0.025,0,0,0.025,0,0,0,0,0.091589,0,0,0,0,0,0,0,0
-0.0006242,0.0010144,0,0,0,0,0,0.1602132,0.0131953,0.225,0,0,0.0065,0,0,0.025,0,0.025,0,0.025,0,0,0.025,0,0,0,0,0.091589,0,0,0,0,0,0,0,0
-0.0039627,0.000997,0,0,0,0,0,0.1604591,0.0131953,0.225,0,0,0.0065,0,0,0.025,0,0.025,0,0.025,0,0,0.025,0,0,0,0,0.091589,0,0,0.025,0,0,0.025,0,0
-0.002681,0.0009895,0,0,0,0,0,0.1611826,0.0131953,0.225,0,0,0.0065,0,0,0.025,0,0.025,0,0.025,0,0,0.025,0,0,0,0,0.091589,0,0,0.025,0,0,0,0,0
-0.0014077,0.000368,0,0,0.05,0,0,0.4911247,0.1319529,0.65,0,0,0.0061,0,0.05,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0.1416607,0,0.575,0,0,0,0,0,0
-0.0016198,0.0004984,0,0,0.05,0,0,0.4607863,0.1319529,0.65,0,0,0.0061,0,0.05,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0.1416607,0,0.575,0,0,0,0,0,0
-0.0012974,0.0004054,0,0,0.05,0,0,0.4814492,0.1319529,0.65,0,0,0.0061,0,0.05,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0.1416607,0,0.575,0,0,0,0,0,0.05
-0.0015086,0.0004265,0,0,0.05,0,0,0.4763669,0.1319529,0.65,0,0,0.0061,0,0.05,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0.1416607,0,0.575,0,0,0,0,0,0
0.0015613,0.0004265,0,0,0.05,0,0,0.4763669,0.1319529,0.65,0,0,0.0061,0,0.05,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0.1416607,0,0.575,0,0,0,0,0,0
0.0002774,0.0004267,0,0,0.05,0,0,0.4763669,0.1319529,0.65,0,0,0.0061,0,0.05,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0.1416607,0,0.575,0,0,0,0,0,0
0.000391,0.0004267,0,0,0.05,0,0,0.4763669,0.1319529,0.65,0,0,0.0061,0,0.05,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0.1416607,0,0.575,0,0,0,0,0,0
-0.001201,0.0004266,0,0,0.05,0,0,0.4763669,0.1319529,0.65,0,0,0.0061,0,0.05,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0.1416607,0,0.575,0,0,0,0,0,0
0.0012045,0.0004266,0,0,0.05,0,0,0.4763669,0.1319529,0.65,0,0,0.0061,0,0.05,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0.1416607,0,0.575,0,0,0,0,0,0
-0.0004869,0.0004267,0,0,0.05,0,0,0.4763669,0.1319529,0.65,0,0,0.0061,0,0.05,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0.1416607,0,0.575,0,0,0,0,0,0
0.0004801,0.0004267,0,0,0.05,0,0,0.4763669,0.1319529,0.65,0,0,0.0061,0,0.05,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0.1416607,0,0.575,0,0,0,0,0,0
-0.0018163,0.0004264,0,0,0.05,0,0,0.4763669,0.1319529,0.65,0,0,0.0061,0,0.05,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0.1416607,0,0.575,0,0,0,0,0,0
-0.001568,0.0004265,0,0,0.05,0,0,0.4763669,0.1319529,0.65,0,0,0.0061,0,0.05,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0.1416607,0,0.575,0,0,0,0,0,0
-0.0009675,0.0004183,0,0,0.05,0,0,0.4783378,0.1319529,0.65,0,0,0.0061,0,0.05,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0.1416607,0,0.575,0,0,0,0,0,0
-0.0012438,0.0004912,0,0,0.05,0,0,0.4622612,0.1319529,0.65,0,0,0.0061,0,0.05,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0.1416607,0,0.575,0,0,0,0,0,0
-0.001712,0.0004338,0,0,0.05,0,0,0.4746668,0.1319529,0.65,0,0,0.0061,0,0.05,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0.1416607,0,0.575,0,0,0,0,0,0
-0.0014655,0.0004338,0,0,0.05,0,0,0.4746668,0.1319529,0.65,0,0,0.0061,0,0.05,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0.1416607,0,0.575,0,0,0,0,0,0
-0.0018564,0.0004394,0,0,0.05,0,0,0.4733614,0.1319529,0.65,0,0,0.0061,0,0.05,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0.1416607,0,0.575,0,0,0,0,0,0
-0.0015773,0.0004395,0,0,0.05,0,0,0.4733614,0.1319529,0.65,0,0,0.0061,0,0.05,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0.1416607,0,0.575,0,0,0,0,0,0
-0.0009297,0.0004253,0,0,0.05,0,0,0.47669,0.1319529,0.65,0,0,0.0061,0,0.05,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0.1416607,0,0.575,0,0,0,0,0,0
-0.0274031,0.0038536,0.1666667,0,0,0,0.1666667,1.251099,0.1732868,2,0,0.1666667,0.0291667,0.1666667,0,0.1666667,0,0,0,0,0,0,0.1666667,0,0.1666667,0,0,0.4274915,0,1.833333,0,0,0,0,0,0
-0.0124579,0.0042352,0,0,0,0,0,1.223256,0.1732868,2,0,0.1666667,0.0291667,0.1666667,0,0.1666667,0,0,0,0,0,0,0.1666667,0,0.1666667,0,0,0.4274915,0,1.833333,0,0,0,0,0,0
-0.0242857,0.0038672,0.1666667,0,0,0,0.1666667,1.250915,0.1732868,2,0,0,0.0291667,0.1666667,0,0.1666667,0,0,0,0,0,0.1666667,0.1666667,0,0.1666667,0,0,0.4274915,0,1.833333,0,0,0,0,0,0
-0.0092592,0.0042433,0,0,0,0,0,1.22304,0.1732868,2,0,0,0.0291667,0.1666667,0,0.1666667,0,0,0,0,0,0.1666667,0.1666667,0,0.1666667,0,0,0.4274915,0,1.833333,0,0,0,0,0,0
-0.0280235,0.0038532,0.1666667,0,0,0,0.1666667,1.250915,0.1732868,2,0,0,0.0291667,0.1666667,0,0.1666667,0,0,0,0,0,0.1666667,0.1666667,0,0.1666667,0,0,0.4274915,0,1.833333,0,0,0,0,0,0
-0.0155997,0.0042312,0,0,0,0,0,1.22304,0.1732868,2,0,0,0.0291667,0.1666667,0,0.1666667,0,0,0,0,0,0.1666667,0.1666667,0,0.1666667,0,0,0.4274915,0,1.833333,0,0,0,0,0,0
-0.0015077,0.0026938,0,0,0,0.0625,0,0.3929912,0,0.8125,0.0625,0,0.0003125,0,0,0.0625,0,0,0,0,0.0625,0.0625,0.0625,0,0,0,0,0.1439116,0,1.0625,0,0,0,0,0,0
0.0566684,0.0012698,0,0,0,0.0625,0,0.3791318,0,0.8125,0.0625,0,0.0003125,0,0,0.0625,0,0,0,0,0.0625,0.0625,0.0625,0,0,0,0,0.1439116,0,1.0625,0,0,0,0,0,0
-0.0049883,0.0026711,0,0,0,0.0625,0,0.3936843,0,0.8125,0.0625,0,0.0003125,0,0,0.0625,0,0,0,0,0.0625,0.0625,0.0625,0,0,0,0,0.1439116,0,1.0625,0,0,0,0,0,0
0.0532213,0.0015858,0,0,0,0.0625,0,0.378549,0,0.8125,0.0625,0,0.0003125,0,0,0.0625,0,0,0,0,0.0625,0.0625,0.0625,0,0,0,0,0.1439116,0,1.0625,0,0,0,0,0,0
0.000505,0.0028006,0,0,0,0.0625,0,0.3881625,0,0.8125,0.0625,0,0.0003125,0,0,0.0625,0,0,0,0,0.0625,0.0625,0.0625,0,0,0,0,0.1439116,0,1.0625,0,0,0,0,0,0
0.0003998,0.0031486,0,0,0,0.0625,0,0.3735219,0,0.8125,0.0625,0,0.0003125,0,0,0.0625,0,0,0,0,0.0625,0.0625,0.0625,0,0,0,0,0.1439116,0,1.0625,0,0,0,0,0,0
-0.0246026,0.0023534,0,0,0,0.0625,0,0.39939,0,0.8125,0.0625,0,0.0003125,0,0,0.0625,0,0,0,0,0,0.0625,0.0625,0,0,0.0625,0,0.1439116,0,1.0625,0,0,0,0,0,0
-0.0001833,0.0029015,0,0,0,0.0625,0,0.3837428,0,0.8125,0.0625,0,0.0003125,0,0,0.0625,0,0,0,0,0,0.0625,0.0625,0,0,0.0625,0,0.1439116,0,1.0625,0,0,0,0,0,0
-0.0036381,0.0031394,0,0,0,0.0625,0,0.3736804,0,0.8125,0.0625,0,0.0003125,0,0,0.0625,0,0,0,0,0.0625,0.0625,0.0625,0,0,0,0,0.1299651,0,1.125,0,0,0,0,0,0
0.0128465,0.0034628,0,0,0,0.0625,0,0.3589377,0,0.8125,0.0625,0,0.0003125,0,0,0.0625,0,0,0,0,0.0625,0.0625,0.0625,0,0,0,0,0.1299651,0,1.125,0,0,0,0,0,0
-0.0020522,0.003143,0,0,0,0.0625,0,0.3736804,0,0.8125,0.0625,0,0.0003125,0,0,0.0625,0,0,0,0,0.0625,0.0625,0.0625,0,0,0,0,0.1299651,0,1.125,0,0,0,0,0,0
0.0153111,0.0034305,0,0,0,0.0625,0,0.3589377,0,0.8125,0.0625,0,0.0003125,0,0,0.0625,0,0,0,0,0.0625,0.0625,0.0625,0,0,0,0,0.1299651,0,1.125,0,0,0,0,0,0
0.0014575,0.0031969,0,0,0,0.0625,0,0.3715888,0,0.8125,0.0625,0,0.0003125,0,0,0.0625,0,0,0,0,0.0625,0.0625,0.0625,0,0,0,0,0.1299651,0,1.125,0,0,0,0,0,0
-0.0000913,0.0036024,0,0,0,0.0625,0,0.3566944,0,0.8125,0.0625,0,0.0003125,0,0,0.0625,0,0,0,0,0.0625,0.0625,0.0625,0,0,0,0,0.1299651,0,1.125,0,0,0,0,0,0
-0.0092546,0.003276,0,0,0,0.0625,0,0.3671832,0,0.8125,0.0625,0,0.0003125,0,0,0.0625,0,0,0,0,0,0.0625,0.0625,0,0,0.0625,0,0.1299651,0,1.125,0,0,0,0,0,0
-0.000099,0.0034097,0,0,0,0.0625,0,0.3635694,0,0.8125,0.0625,0,0.0003125,0,0,0.0625,0,0,0,0,0,0.0625,0.0625,0,0,0.0625,0,0.1299651,0,1.125,0,0,0,0,0,0
0.0009104,0.0002809,0,0,0.0333333,0,0,0.3183933,0.032927,0.3333333,0,0,0.0148667,0,0.0333333,0.0333333,0,0,0,0.0333333,0,0.0333333,0,0,0,0.0333333,0,0.0799298,0,0.3833333,0,0,0,0,0,0
-0.0036853,0.0002793,0,0,0.0333333,0,0,0.3183933,0.032927,0.3333333,0,0,0.0148667,0,0.0333333,0.0333333,0,0,0,0.0333333,0,0,0,0.0333333,0,0.0333333,0,0.0799298,0,0.3833333,0,0,0,0,0,0
0.0022038,0.0002804,0,0,0.0333333,0,0,0.3183933,0.032927,0.3333333,0,0,0.0148667,0,0.0333333,0.0333333,0,0,0,0.0333333,0,0,0,0.0333333,0,0.0333333,0,0.0799298,0,0.3833333,0,0,0,0,0,0
0.0011535,0.0002808,0,0,0.0333333,0,0,0.3183933,0.032927,0.3333333,0,0,0.0148667,0,0.0333333,0.0333333,0,0,0,0.0333333,0,0.0333333,0,0,0,0.0333333,0,0.0799298,0,0.3833333,0,0,0,0,0,0
-0.0017661,0.0002806,0,0,0.0333333,0,0,0.3183933,0.032927,0.3333333,0,0,0.0148667,0,0.0333333,0.0333333,0,0,0,0.0333333,0,0,0,0.0333333,0,0.0333333,0,0.0799298,0,0.3833333,0,0,0,0,0,0
0.0004858,0.000281,0,0,0.0333333,0,0,0.3183933,0.032927,0.3333333,0,0,0.0148667,0,0.0333333,0.0333333,0,0,0,0.0333333,0,0,0,0.0333333,0,0.0333333,0,0.0799298,0,0.3833333,0,0,0,0,0,0
0.0006661,0.000281,0,0,0.0333333,0,0,0.3183933,0.032927,0.3333333,0,0,0.0148667,0,0,0.0333333,0,0,0.0333333,0.0333333,0,0.0333333,0,0,0,0.0333333,0,0.0799298,0,0.3833333,0,0,0,0,0,0
-0.0028181,0.00028,0,0,0.0333333,0,0,0.3183933,0.032927,0.3333333,0,0,0.0148667,0,0,0.0333333,0,0,0.0333333,0.0333333,0,0,0,0.0333333,0,0.0333333,0,0.0799298,0,0.3833333,0,0,0,0,0,0
0.0024771,0.0002802,0,0,0.0333333,0,0,0.3183933,0.032927,0.3333333,0,0,0.0148667,0,0,0.0333333,0,0,0.0333333,0.0333333,0,0,0,0.0333333,0,0.0333333,0,0.0799298,0,0.3833333,0,0,0,0,0,0
